Iteration,train_r2,test_r2,train_rmse,test_rmse
61,0.5140190155753834,0.5151238684185089,2033.3059475216046,922.747747642374
62,0.49425926380671126,0.6025338404962375,2044.22062884701,840.4868484744414
63,0.531417302201412,0.45794732748760847,1327.0453508782255,3221.7860571551373
64,0.49059295286249993,0.5460208170293923,1996.607735144368,1227.4827925126517
65,0.5800852994292485,0.26822727929411094,867.545224823513,3813.1494285585627
66,0.5337588882020728,0.5767822455946907,2077.317565036765,284.17174535621155
67,0.5110055337391057,0.5707611583039833,1933.644631057258,1554.192930522954
68,0.49659498113263256,0.5309448157465017,1993.9324408525003,1216.9903049919112
69,0.4835587837674161,0.6699376080544415,2084.856965982705,177.5361710577915
70,0.5019247477498587,0.6549286223030255,2077.379545843912,332.667367334953
71,0.5206579855091564,0.41882715516436353,1989.4699355469047,1274.4721128194697
72,0.48721974649049726,0.5055816228572115,1352.7626833308314,3189.640401873148
73,0.5228579559167752,0.43605346192569183,1333.2433625183312,3218.437582646386
74,0.5366637261418061,0.39649497708234127,1320.9874480559617,3239.8594988590858
75,0.5213222167963023,0.4611387897237834,1341.8276627464038,3193.4827924628694
76,0.47746366516522987,0.5825229856520526,2061.9043333966974,633.7091358531103
77,0.5504329911924846,0.3578876454293639,1192.4105464317267,3437.5358942187945
78,0.5463506774834995,0.46648616171029345,1996.1528123730934,1211.862276619719
79,0.5163512101582867,0.4760871366710011,1349.8834915671646,3183.432904854733
80,0.4734951310552905,0.7020636926352197,2081.5366717786233,312.3924603032942
81,0.4798674065655286,0.49897818203873867,1343.1860701200999,3211.0000397532394
82,0.4616184641981671,0.6735381309301252,2079.5607670615054,359.3945540579812
83,0.5430537751901112,0.35149890534661576,1794.3675529078869,2149.1547652505915
84,0.5257893078237088,0.39864404582050517,1895.7812735732311,1739.3097952145185
85,0.532751280428768,0.3508031487671167,961.8777009888496,3726.1362205698083
86,0.5734207128955735,0.2346587816733341,1021.9698506714388,3663.453090817716
87,0.523709390698048,0.4943727762083766,1996.2932287631513,1230.508027455455
88,0.5473130802522519,0.33104613447599185,1853.9549081674256,1926.6671466355704
89,0.5263800787975554,0.4679904541413812,1979.5149953752295,1309.1177842002385
90,0.4439323979962376,0.7007047099566943,2079.6560190798523,388.45977821097983
91,0.4982067031686287,0.49958755754502426,1993.3335253837613,1254.052380303922
92,0.5621826107209884,0.3918562673630017,1266.9470006986219,3319.406496643825
93,0.4932735903950003,0.7283741363072556,2084.5070989902188,139.874963497221
94,0.6106982539063234,0.1373074673445096,527.0520401897162,4067.5208185269657
95,0.4939196827650154,0.5920553124770407,2044.44000697226,845.8443453593919
96,0.48285492478200753,0.6400830766054666,2078.1051846352784,263.49403682850374
97,0.49040644421297397,0.684337402958421,2075.6179711342907,253.7906633056959
98,0.4797917287527961,0.5446385262251723,2071.672359560592,519.2621668682708
99,0.5127087304042863,0.47348967999099334,1206.6795480970686,3418.096237159609
